session_id,timestamp,hypothesis,workload,config_g,config_c,iteration,run_type,cycles,cache_misses,branch_misses,page_faults,context_switches
20260715_161841,2026-07-15T22:13:27.126016,H2,lat_mem_rd,on,1000,84,tool_overhead,3150000,8500,4400,142,56
20260715_161841,2026-07-15T22:13:36.571338,H2,lat_mem_rd,on,10000,84,tool_overhead,4100000,9500,5500,148,37
20260715_161841,2026-07-15T22:13:44.074760,H2,lat_mem_rd,on,0,85,workload_baseline,10006000000,24812000,978000,18762,40
20260715_161841,2026-07-15T22:13:52.571499,H2,lat_mem_rd,on,100000,85,tool_overhead,2150000,4700,2500,89,10
20260715_161841,2026-07-15T22:14:02.015702,H2,lat_mem_rd,on,500000,85,tool_overhead,150000,400,1200,1,5
20260715_161841,2026-07-15T22:14:11.455552,H2,lat_mem_rd,on,1000,85,tool_overhead,2100000,6600,2400,142,57
20260715_161841,2026-07-15T22:14:20.903423,H2,lat_mem_rd,on,1000000,85,tool_overhead,250000,300,1500,1,5
20260715_161841,2026-07-15T22:14:30.355724,H2,lat_mem_rd,on,10000,85,tool_overhead,2700000,4800,3800,77,45
20260715_161841,2026-07-15T22:14:39.798090,H2,lat_mem_rd,on,50000,85,tool_overhead,2900000,4400,3700,148,9
20260715_161841,2026-07-15T22:14:47.311931,H2,lat_mem_rd,on,0,86,workload_baseline,10012000000,50000,803000,473,48
20260715_161841,2026-07-15T22:14:55.766970,H2,lat_mem_rd,on,1000,86,tool_overhead,6050000,14800,8800,148,54
20260715_161841,2026-07-15T22:15:05.207324,H2,lat_mem_rd,on,50000,86,tool_overhead,2750000,5000,3100,151,9
20260715_161841,2026-07-15T22:15:14.654797,H2,lat_mem_rd,on,100000,86,tool_overhead,3300000,5900,5000,146,9
20260715_161841,2026-07-15T22:15:24.104424,H2,lat_mem_rd,on,1000000,86,tool_overhead,100000,500,1500,1,5
20260715_161841,2026-07-15T22:15:33.534550,H2,lat_mem_rd,on,10000,86,tool_overhead,4800000,9500,6600,144,36
20260715_161841,2026-07-15T22:15:42.993009,H2,lat_mem_rd,on,500000,86,tool_overhead,250000,300,1500,1,5
20260715_161841,2026-07-15T22:15:50.513618,H2,lat_mem_rd,on,0,87,workload_baseline,10011800000,46000,789000,4272,50
20260715_161841,2026-07-15T22:15:58.955541,H2,lat_mem_rd,on,1000,87,tool_overhead,6750000,11900,8500,65,62
20260715_161841,2026-07-15T22:16:08.395314,H2,lat_mem_rd,on,100000,87,tool_overhead,1450000,2800,2600,144,7
20260715_161841,2026-07-15T22:16:17.850466,H2,lat_mem_rd,on,1000000,87,tool_overhead,200000,300,1300,1,5
20260715_161841,2026-07-15T22:16:27.303533,H2,lat_mem_rd,on,50000,87,tool_overhead,2750000,4400,3300,142,9
20260715_161841,2026-07-15T22:16:36.762925,H2,lat_mem_rd,on,500000,87,tool_overhead,100000,500,1500,1,5
20260715_161841,2026-07-15T22:16:46.219705,H2,lat_mem_rd,on,10000,87,tool_overhead,4800000,8300,6600,64,54
20260715_161841,2026-07-15T22:16:53.741978,H2,lat_mem_rd,on,0,88,workload_baseline,10011300000,47000,796000,456,48
20260715_161841,2026-07-15T22:17:02.176338,H2,lat_mem_rd,on,10000,88,tool_overhead,5150000,11900,7200,148,36
20260715_161841,2026-07-15T22:17:11.609577,H2,lat_mem_rd,on,1000,88,tool_overhead,4050000,9200,5400,144,57
20260715_161841,2026-07-15T22:17:21.050457,H2,lat_mem_rd,on,500000,88,tool_overhead,200000,300,1300,1,5
20260715_161841,2026-07-15T22:17:30.504526,H2,lat_mem_rd,on,100000,88,tool_overhead,6000000,14300,12600,148,12
20260715_161841,2026-07-15T22:17:39.949994,H2,lat_mem_rd,on,1000000,88,tool_overhead,250000,200,1300,1,5
20260715_161841,2026-07-15T22:17:49.405038,H2,lat_mem_rd,on,50000,88,tool_overhead,3000000,4700,4000,152,9
20260715_161841,2026-07-15T22:17:56.918558,H2,lat_mem_rd,on,0,89,workload_baseline,10010500000,40000,835000,1103,50
20260715_161841,2026-07-15T22:18:05.408102,H2,lat_mem_rd,on,1000000,89,tool_overhead,200000,0,1100,0,5
20260715_161841,2026-07-15T22:18:14.865447,H2,lat_mem_rd,on,50000,89,tool_overhead,4000000,7900,4700,142,17
20260715_161841,2026-07-15T22:18:24.304836,H2,lat_mem_rd,on,100000,89,tool_overhead,1800000,3100,3200,146,7
20260715_161841,2026-07-15T22:18:33.814138,H2,lat_mem_rd,on,1000,89,tool_overhead,4650000,11400,8000,142,55
20260715_161841,2026-07-15T22:18:43.255064,H2,lat_mem_rd,on,10000,89,tool_overhead,4650000,12300,5700,146,38
20260715_161841,2026-07-15T22:18:52.703407,H2,lat_mem_rd,on,500000,89,tool_overhead,250000,800,1500,1,5
20260715_161841,2026-07-15T22:19:00.219419,H2,lat_mem_rd,on,0,90,workload_baseline,9992700000,50639000,1335000,74058,40
20260715_161841,2026-07-15T22:19:08.665282,H2,lat_mem_rd,on,100000,90,tool_overhead,1850000,3700,3200,146,7
20260715_161841,2026-07-15T22:19:18.121552,H2,lat_mem_rd,on,10000,90,tool_overhead,6250000,14200,10000,177,36
20260715_161841,2026-07-15T22:19:27.565889,H2,lat_mem_rd,on,500000,90,tool_overhead,0,100,1400,1,5
20260715_161841,2026-07-15T22:19:37.029726,H2,lat_mem_rd,on,1000,90,tool_overhead,6300000,13900,8100,159,62
20260715_161841,2026-07-15T22:19:46.469910,H2,lat_mem_rd,on,50000,90,tool_overhead,4650000,9300,8500,21,27
20260715_161841,2026-07-15T22:19:55.919640,H2,lat_mem_rd,on,1000000,90,tool_overhead,250000,500,1400,1,5
20260715_161841,2026-07-15T22:20:03.433955,H2,lat_mem_rd,on,0,91,workload_baseline,10012000000,44000,796000,529,52
20260715_161841,2026-07-15T22:20:11.868178,H2,lat_mem_rd,on,500000,91,tool_overhead,200000,300,1300,1,5
20260715_161841,2026-07-15T22:20:21.368031,H2,lat_mem_rd,on,50000,91,tool_overhead,4450000,8500,5500,159,11
20260715_161841,2026-07-15T22:20:30.803749,H2,lat_mem_rd,on,1000000,91,tool_overhead,1350000,3300,2900,89,6
20260715_161841,2026-07-15T22:20:40.243212,H2,lat_mem_rd,on,1000,91,tool_overhead,5200000,12400,7400,142,56
20260715_161841,2026-07-15T22:20:49.685559,H2,lat_mem_rd,on,10000,91,tool_overhead,3850000,10300,6600,150,36
20260715_161841,2026-07-15T22:20:59.124448,H2,lat_mem_rd,on,100000,91,tool_overhead,1850000,3100,3400,152,7
20260715_161841,2026-07-15T22:21:06.650622,H2,lat_mem_rd,on,0,92,workload_baseline,10006000000,13112000,902000,15792,48
20260715_161841,2026-07-15T22:21:15.100203,H2,lat_mem_rd,on,500000,92,tool_overhead,1950000,3800,3100,148,9
20260715_161841,2026-07-15T22:21:24.595645,H2,lat_mem_rd,on,50000,92,tool_overhead,2850000,3400,3400,143,9
20260715_161841,2026-07-15T22:21:34.047400,H2,lat_mem_rd,on,100000,92,tool_overhead,1900000,2900,3800,146,7
20260715_161841,2026-07-15T22:21:43.518407,H2,lat_mem_rd,on,10000,92,tool_overhead,6200000,12700,7900,146,37
20260715_161841,2026-07-15T22:21:52.971979,H2,lat_mem_rd,on,1000000,92,tool_overhead,150000,1200,1400,1,5
20260715_161841,2026-07-15T22:22:02.422306,H2,lat_mem_rd,on,1000,92,tool_overhead,6700000,15200,9600,19,58
20260715_161841,2026-07-15T22:22:09.931224,H2,lat_mem_rd,on,0,93,workload_baseline,10011600000,40000,798000,472,48
20260715_161841,2026-07-15T22:22:18.377175,H2,lat_mem_rd,on,1000000,93,tool_overhead,250000,200,1400,1,5
20260715_161841,2026-07-15T22:22:27.865839,H2,lat_mem_rd,on,100000,93,tool_overhead,1750000,2600,2700,149,7
20260715_161841,2026-07-15T22:22:37.299366,H2,lat_mem_rd,on,500000,93,tool_overhead,300000,0,1500,1,5
20260715_161841,2026-07-15T22:22:46.791059,H2,lat_mem_rd,on,50000,93,tool_overhead,6350000,11800,8600,76,25
20260715_161841,2026-07-15T22:22:56.226451,H2,lat_mem_rd,on,10000,93,tool_overhead,5500000,12100,7800,147,36
20260715_161841,2026-07-15T22:23:05.671071,H2,lat_mem_rd,on,1000,93,tool_overhead,5100000,10900,7100,148,58
20260715_161841,2026-07-15T22:23:13.174882,H2,lat_mem_rd,on,0,94,workload_baseline,10011300000,41000,832000,1106,48
20260715_161841,2026-07-15T22:23:21.664477,H2,lat_mem_rd,on,1000000,94,tool_overhead,50000,100,1200,0,5
20260715_161841,2026-07-15T22:23:31.125578,H2,lat_mem_rd,on,10000,94,tool_overhead,5850000,11000,8600,66,57
20260715_161841,2026-07-15T22:23:40.563651,H2,lat_mem_rd,on,100000,94,tool_overhead,1850000,2700,3200,150,7
20260715_161841,2026-07-15T22:23:50.048152,H2,lat_mem_rd,on,50000,94,tool_overhead,3600000,4200,5300,149,9
20260715_161841,2026-07-15T22:23:59.484371,H2,lat_mem_rd,on,1000,94,tool_overhead,5050000,11900,7900,146,58
20260715_161841,2026-07-15T22:24:08.928198,H2,lat_mem_rd,on,500000,94,tool_overhead,300000,600,1500,1,5
20260715_161841,2026-07-15T22:24:16.443564,H2,lat_mem_rd,on,0,95,workload_baseline,9996100000,45475000,1237000,57790,40
20260715_161841,2026-07-15T22:24:24.897105,H2,lat_mem_rd,on,50000,95,tool_overhead,2950000,4700,2900,144,9
20260715_161841,2026-07-15T22:24:34.336462,H2,lat_mem_rd,on,1000000,95,tool_overhead,300000,200,1500,1,5
20260715_161841,2026-07-15T22:24:43.785140,H2,lat_mem_rd,on,500000,95,tool_overhead,250000,100,1400,1,5
20260715_161841,2026-07-15T22:24:53.225742,H2,lat_mem_rd,on,1000,95,tool_overhead,6400000,14600,9400,143,62
20260715_161841,2026-07-15T22:25:02.670631,H2,lat_mem_rd,on,100000,95,tool_overhead,4750000,11000,8700,150,15
20260715_161841,2026-07-15T22:25:12.109996,H2,lat_mem_rd,on,10000,95,tool_overhead,5500000,13400,8400,148,36
20260715_161841,2026-07-15T22:25:19.626334,H2,lat_mem_rd,on,0,96,workload_baseline,10011800000,31000,795000,526,48
20260715_161841,2026-07-15T22:25:28.116669,H2,lat_mem_rd,on,100000,96,tool_overhead,1450000,3400,2300,147,6
20260715_161841,2026-07-15T22:25:37.592538,H2,lat_mem_rd,on,1000000,96,tool_overhead,200000,400,700,0,4
20260715_161841,2026-07-15T22:25:47.042548,H2,lat_mem_rd,on,500000,96,tool_overhead,600000,1300,900,83,6
20260715_161841,2026-07-15T22:25:56.487359,H2,lat_mem_rd,on,10000,96,tool_overhead,3550000,8600,4700,146,36
20260715_161841,2026-07-15T22:26:05.977086,H2,lat_mem_rd,on,50000,96,tool_overhead,2450000,4800,2200,147,9
20260715_161841,2026-07-15T22:26:15.408952,H2,lat_mem_rd,on,1000,96,tool_overhead,2300000,6500,3300,147,58
20260715_161841,2026-07-15T22:26:22.930861,H2,lat_mem_rd,on,0,97,workload_baseline,9998900000,22818000,980000,21940,49
20260715_161841,2026-07-15T22:26:31.420876,H2,lat_mem_rd,on,1000000,97,tool_overhead,700000,1100,1300,84,6
20260715_161841,2026-07-15T22:26:40.870461,H2,lat_mem_rd,on,50000,97,tool_overhead,2200000,4000,2600,148,9
20260715_161841,2026-07-15T22:26:50.320956,H2,lat_mem_rd,on,500000,97,tool_overhead,200000,200,1200,1,5
20260715_161841,2026-07-15T22:26:59.765090,H2,lat_mem_rd,on,1000,97,tool_overhead,3000000,7200,3900,146,57
20260715_161841,2026-07-15T22:27:09.220836,H2,lat_mem_rd,on,100000,97,tool_overhead,2700000,6800,4300,148,11
20260715_161841,2026-07-15T22:27:18.676480,H2,lat_mem_rd,on,10000,97,tool_overhead,3450000,8100,5300,1,37
20260715_161841,2026-07-15T22:27:26.254441,H2,lat_mem_rd,on,0,98,workload_baseline,10010700000,52000,804000,459,50
20260715_161841,2026-07-15T22:27:34.691072,H2,lat_mem_rd,on,1000000,98,tool_overhead,250000,400,1100,1,5
20260715_161841,2026-07-15T22:27:44.131756,H2,lat_mem_rd,on,50000,98,tool_overhead,2300000,4500,2100,150,9
20260715_161841,2026-07-15T22:27:53.625473,H2,lat_mem_rd,on,500000,98,tool_overhead,150000,400,1000,0,5
20260715_161841,2026-07-15T22:28:03.079206,H2,lat_mem_rd,on,1000,98,tool_overhead,3350000,4000,2500,6,67
20260715_161841,2026-07-15T22:28:12.550950,H2,lat_mem_rd,on,10000,98,tool_overhead,3150000,8500,4600,150,35
20260715_161841,2026-07-15T22:28:22.003793,H2,lat_mem_rd,on,100000,98,tool_overhead,1350000,3500,1200,148,7
20260715_161841,2026-07-15T22:28:29.522243,H2,lat_mem_rd,on,0,99,workload_baseline,10011300000,37000,833000,1598,56
20260715_161841,2026-07-15T22:28:37.977023,H2,lat_mem_rd,on,1000,99,tool_overhead,2750000,6000,3400,150,60
20260715_161841,2026-07-15T22:28:47.416110,H2,lat_mem_rd,on,100000,99,tool_overhead,9350000,20100,18100,150,24
20260715_161841,2026-07-15T22:28:56.872624,H2,lat_mem_rd,on,10000,99,tool_overhead,3700000,8900,5300,144,35
20260715_161841,2026-07-15T22:29:06.340857,H2,lat_mem_rd,on,50000,99,tool_overhead,2200000,3900,2400,154,9
20260715_161841,2026-07-15T22:29:15.786460,H2,lat_mem_rd,on,1000000,99,tool_overhead,300000,100,1200,1,5
20260715_161841,2026-07-15T22:29:25.225976,H2,lat_mem_rd,on,500000,99,tool_overhead,250000,800,1100,1,5
20260715_161841,2026-07-15T22:29:32.738378,H2,lat_mem_rd,on,0,100,workload_baseline,9992200000,46484000,1376000,74173,45
20260715_161841,2026-07-15T22:29:41.180482,H2,lat_mem_rd,on,1000,100,tool_overhead,2850000,6500,3400,160,57
20260715_161841,2026-07-15T22:29:50.611735,H2,lat_mem_rd,on,10000,100,tool_overhead,4500000,10600,7300,177,37
20260715_161841,2026-07-15T22:30:00.060540,H2,lat_mem_rd,on,50000,100,tool_overhead,2200000,5300,3000,146,9
20260715_161841,2026-07-15T22:30:09.513687,H2,lat_mem_rd,on,500000,100,tool_overhead,200000,700,1200,1,5
20260715_161841,2026-07-15T22:30:18.966014,H2,lat_mem_rd,on,1000000,100,tool_overhead,300000,1200,1400,1,5
20260715_161841,2026-07-15T22:30:28.409554,H2,lat_mem_rd,on,100000,100,tool_overhead,1600000,2500,2100,150,7
20260715_161841,2026-07-15T22:30:35.912214,H2,lat_mem_rd,on,0,101,workload_baseline,10011900000,41000,798000,558,50
20260715_161841,2026-07-15T22:30:44.369909,H2,lat_mem_rd,on,1000000,101,tool_overhead,250000,300,1300,1,5
20260715_161841,2026-07-15T22:30:53.812475,H2,lat_mem_rd,on,10000,101,tool_overhead,4000000,8900,5900,144,40
20260715_161841,2026-07-15T22:31:03.247871,H2,lat_mem_rd,on,50000,101,tool_overhead,3100000,6400,3800,146,19
20260715_161841,2026-07-15T22:31:12.699002,H2,lat_mem_rd,on,1000,101,tool_overhead,3850000,8300,5700,150,56
20260715_161841,2026-07-15T22:31:22.130073,H2,lat_mem_rd,on,500000,101,tool_overhead,200000,100,1200,1,5
20260715_161841,2026-07-15T22:31:31.576169,H2,lat_mem_rd,on,100000,101,tool_overhead,1700000,3700,2500,148,7
20260715_161841,2026-07-15T22:31:39.113067,H2,lat_mem_rd,on,0,102,workload_baseline,10005800000,17859000,938000,21936,46
20260715_161841,2026-07-15T22:31:47.570238,H2,lat_mem_rd,on,500000,102,tool_overhead,1600000,3700,2000,148,7
20260715_161841,2026-07-15T22:31:57.020897,H2,lat_mem_rd,on,50000,102,tool_overhead,2000000,4300,1300,150,9
20260715_161841,2026-07-15T22:32:06.510835,H2,lat_mem_rd,on,10000,102,tool_overhead,3900000,8700,5700,149,36
20260715_161841,2026-07-15T22:32:15.955745,H2,lat_mem_rd,on,1000000,102,tool_overhead,200000,200,1100,1,5
20260715_161841,2026-07-15T22:32:25.408015,H2,lat_mem_rd,on,1000,102,tool_overhead,3200000,7400,4600,86,60
20260715_161841,2026-07-15T22:32:34.861896,H2,lat_mem_rd,on,100000,102,tool_overhead,1600000,3100,2700,1,8
20260715_161841,2026-07-15T22:32:42.383471,H2,lat_mem_rd,on,0,103,workload_baseline,10012100000,41000,800000,593,56
20260715_161841,2026-07-15T22:32:50.833693,H2,lat_mem_rd,on,1000,103,tool_overhead,3700000,9200,6100,146,54
20260715_161841,2026-07-15T22:33:00.276640,H2,lat_mem_rd,on,10000,103,tool_overhead,3050000,6700,4400,146,37
20260715_161841,2026-07-15T22:33:09.705500,H2,lat_mem_rd,on,100000,103,tool_overhead,2000000,5300,3100,150,9
20260715_161841,2026-07-15T22:33:19.148285,H2,lat_mem_rd,on,50000,103,tool_overhead,2300000,4300,3000,64,11
20260715_161841,2026-07-15T22:33:28.621791,H2,lat_mem_rd,on,1000000,103,tool_overhead,150000,100,600,0,4
20260715_161841,2026-07-15T22:33:38.061583,H2,lat_mem_rd,on,500000,103,tool_overhead,300000,200,1400,1,5
20260715_161841,2026-07-15T22:33:45.582730,H2,lat_mem_rd,on,0,104,workload_baseline,10010500000,53000,796000,3120,54
20260715_161841,2026-07-15T22:33:54.035926,H2,lat_mem_rd,on,50000,104,tool_overhead,2500000,5100,3600,146,13
20260715_161841,2026-07-15T22:34:03.483065,H2,lat_mem_rd,on,100000,104,tool_overhead,1750000,3500,3800,151,11
20260715_161841,2026-07-15T22:34:12.915865,H2,lat_mem_rd,on,10000,104,tool_overhead,900000,3100,1300,146,36
20260715_161841,2026-07-15T22:34:22.359346,H2,lat_mem_rd,on,500000,104,tool_overhead,300000,200,1000,1,5
20260715_161841,2026-07-15T22:34:31.804567,H2,lat_mem_rd,on,1000,104,tool_overhead,2950000,6900,4000,146,56
20260715_161841,2026-07-15T22:34:41.246458,H2,lat_mem_rd,on,1000000,104,tool_overhead,300000,1000,1100,1,5
20260715_161841,2026-07-15T22:34:48.757036,H2,lat_mem_rd,on,0,105,workload_baseline,10011400000,34000,799000,438,47
20260715_161841,2026-07-15T22:34:57.209824,H2,lat_mem_rd,on,1000,105,tool_overhead,1450000,3300,2000,148,54
20260715_161841,2026-07-15T22:35:06.649861,H2,lat_mem_rd,on,50000,105,tool_overhead,1100000,2300,1500,163,9
20260715_161841,2026-07-15T22:35:16.115907,H2,lat_mem_rd,on,500000,105,tool_overhead,300000,1000,900,1,5
20260715_161841,2026-07-15T22:35:25.559668,H2,lat_mem_rd,on,10000,105,tool_overhead,1500000,2600,2000,66,50
20260715_161841,2026-07-15T22:35:35.004942,H2,lat_mem_rd,on,1000000,105,tool_overhead,250000,200,900,1,5
20260715_161841,2026-07-15T22:35:44.444866,H2,lat_mem_rd,on,100000,105,tool_overhead,1650000,2700,2000,150,7
20260715_161841,2026-07-15T22:35:51.958084,H2,lat_mem_rd,on,0,106,workload_baseline,10011600000,46000,824000,912,58
20260715_161841,2026-07-15T22:36:00.415599,H2,lat_mem_rd,on,500000,106,tool_overhead,50000,300,500,1,5
20260715_161841,2026-07-15T22:36:09.906678,H2,lat_mem_rd,on,1000000,106,tool_overhead,900000,2300,1700,86,6
20260715_161841,2026-07-15T22:36:19.387720,H2,lat_mem_rd,on,1000,106,tool_overhead,1600000,4700,2600,152,56
20260715_161841,2026-07-15T22:36:28.884399,H2,lat_mem_rd,on,100000,106,tool_overhead,1450000,3100,2700,153,7
20260715_161841,2026-07-15T22:36:38.328455,H2,lat_mem_rd,on,10000,106,tool_overhead,1300000,3400,1600,146,37
20260715_161841,2026-07-15T22:36:47.773077,H2,lat_mem_rd,on,50000,106,tool_overhead,1600000,3600,2400,148,10
20260715_161841,2026-07-15T22:36:55.292280,H2,lat_mem_rd,on,0,107,workload_baseline,9984300000,50741000,1384000,86450,54
20260715_161841,2026-07-15T22:37:03.739274,H2,lat_mem_rd,on,100000,107,tool_overhead,1200000,2900,800,155,7
20260715_161841,2026-07-15T22:37:13.185311,H2,lat_mem_rd,on,500000,107,tool_overhead,150000,200,800,1,5
20260715_161841,2026-07-15T22:37:22.619503,H2,lat_mem_rd,on,50000,107,tool_overhead,1050000,2400,900,146,9
20260715_161841,2026-07-15T22:37:32.054643,H2,lat_mem_rd,on,1000000,107,tool_overhead,150000,200,400,1,5
20260715_161841,2026-07-15T22:37:41.503942,H2,lat_mem_rd,on,10000,107,tool_overhead,1300000,2200,2000,67,63
20260715_161841,2026-07-15T22:37:50.951397,H2,lat_mem_rd,on,1000,107,tool_overhead,1500000,3400,1900,157,58
20260715_161841,2026-07-15T22:37:58.465464,H2,lat_mem_rd,on,0,108,workload_baseline,10011700000,33000,792000,512,58
20260715_161841,2026-07-15T22:38:06.960033,H2,lat_mem_rd,on,1000,108,tool_overhead,800000,2900,1600,141,58
20260715_161841,2026-07-15T22:38:16.397810,H2,lat_mem_rd,on,10000,108,tool_overhead,3800000,9200,6500,148,38
20260715_161841,2026-07-15T22:38:25.887571,H2,lat_mem_rd,on,1000000,108,tool_overhead,200000,1200,1000,0,5
20260715_161841,2026-07-15T22:38:35.330697,H2,lat_mem_rd,on,50000,108,tool_overhead,1300000,4000,1100,148,9
20260715_161841,2026-07-15T22:38:44.784767,H2,lat_mem_rd,on,500000,108,tool_overhead,300000,100,1200,1,5
20260715_161841,2026-07-15T22:38:54.220072,H2,lat_mem_rd,on,100000,108,tool_overhead,2150000,2800,3200,151,7
20260715_161841,2026-07-15T22:39:01.728217,H2,lat_mem_rd,on,0,109,workload_baseline,10009100000,6155000,838000,11188,62
20260715_161841,2026-07-15T22:39:10.218065,H2,lat_mem_rd,on,100000,109,tool_overhead,4500000,8500,7000,147,15
20260715_161841,2026-07-15T22:39:19.670204,H2,lat_mem_rd,on,1000000,109,tool_overhead,200000,200,1500,1,5
20260715_161841,2026-07-15T22:39:29.126596,H2,lat_mem_rd,on,500000,109,tool_overhead,250000,200,1200,1,5
20260715_161841,2026-07-15T22:39:38.617001,H2,lat_mem_rd,on,10000,109,tool_overhead,3950000,9700,6300,149,37
20260715_161841,2026-07-15T22:39:48.065378,H2,lat_mem_rd,on,50000,109,tool_overhead,900000,3000,1200,150,11
20260715_161841,2026-07-15T22:39:57.517199,H2,lat_mem_rd,on,1000,109,tool_overhead,2500000,6200,3200,1,74
20260715_161841,2026-07-15T22:40:05.034049,H2,lat_mem_rd,on,0,110,workload_baseline,10011400000,27000,802000,463,53
20260715_161841,2026-07-15T22:40:13.467840,H2,lat_mem_rd,on,500000,110,tool_overhead,200000,200,600,1,5
20260715_161841,2026-07-15T22:40:22.901571,H2,lat_mem_rd,on,50000,110,tool_overhead,1200000,3200,1200,144,9
20260715_161841,2026-07-15T22:40:32.336188,H2,lat_mem_rd,on,1000,110,tool_overhead,1400000,3100,2000,148,61
20260715_161841,2026-07-15T22:40:41.768370,H2,lat_mem_rd,on,100000,110,tool_overhead,5400000,10100,10800,146,21
20260715_161841,2026-07-15T22:40:51.250929,H2,lat_mem_rd,on,1000000,110,tool_overhead,150000,200,400,0,5
20260715_161841,2026-07-15T22:41:00.694976,H2,lat_mem_rd,on,10000,110,tool_overhead,1450000,3500,2000,148,36
20260715_161841,2026-07-15T22:41:08.212850,H2,lat_mem_rd,on,0,111,workload_baseline,10011300000,39000,822000,776,50
20260715_161841,2026-07-15T22:41:16.654458,H2,lat_mem_rd,on,1000,111,tool_overhead,2300000,5000,3400,144,60
20260715_161841,2026-07-15T22:41:26.112136,H2,lat_mem_rd,on,50000,111,tool_overhead,1500000,2900,2000,146,17
20260715_161841,2026-07-15T22:41:35.605002,H2,lat_mem_rd,on,10000,111,tool_overhead,850000,3400,1600,64,31
20260715_161841,2026-07-15T22:41:45.044951,H2,lat_mem_rd,on,500000,111,tool_overhead,100000,300,300,1,5
20260715_161841,2026-07-15T22:41:54.496002,H2,lat_mem_rd,on,1000000,111,tool_overhead,250000,200,900,1,5
20260715_161841,2026-07-15T22:42:03.950768,H2,lat_mem_rd,on,100000,111,tool_overhead,1450000,2600,1700,146,7
20260715_161841,2026-07-15T22:42:11.466045,H2,lat_mem_rd,on,0,112,workload_baseline,10004300000,10605000,863000,15792,50
20260715_161841,2026-07-15T22:42:19.907762,H2,lat_mem_rd,on,100000,112,tool_overhead,1700000,4100,3100,144,20
20260715_161841,2026-07-15T22:42:29.346999,H2,lat_mem_rd,on,1000,112,tool_overhead,2750000,6600,3300,144,56
20260715_161841,2026-07-15T22:42:38.794586,H2,lat_mem_rd,on,50000,112,tool_overhead,1950000,3900,2500,146,9
20260715_161841,2026-07-15T22:42:48.288255,H2,lat_mem_rd,on,1000000,112,tool_overhead,200000,100,800,0,5
20260715_161841,2026-07-15T22:42:57.725414,H2,lat_mem_rd,on,10000,112,tool_overhead,1750000,4600,3000,146,44
20260715_161841,2026-07-15T22:43:07.177632,H2,lat_mem_rd,on,500000,112,tool_overhead,1400000,2700,2600,148,7
20260715_161841,2026-07-15T22:43:14.688215,H2,lat_mem_rd,on,0,113,workload_baseline,10010800000,48000,811000,471,52
20260715_161841,2026-07-15T22:43:23.176348,H2,lat_mem_rd,on,100000,113,tool_overhead,550000,2800,400,147,7
20260715_161841,2026-07-15T22:43:32.667687,H2,lat_mem_rd,on,1000,113,tool_overhead,2300000,5200,3500,152,56
20260715_161841,2026-07-15T22:43:42.167920,H2,lat_mem_rd,on,500000,113,tool_overhead,100000,600,700,0,5
20260715_161841,2026-07-15T22:43:51.613136,H2,lat_mem_rd,on,1000000,113,tool_overhead,1100000,2900,2500,89,6
20260715_161841,2026-07-15T22:44:01.058882,H2,lat_mem_rd,on,10000,113,tool_overhead,2300000,5600,3600,144,36
20260715_161841,2026-07-15T22:44:10.508849,H2,lat_mem_rd,on,50000,113,tool_overhead,950000,2600,1500,146,9
20260715_161841,2026-07-15T22:44:18.022006,H2,lat_mem_rd,on,0,114,workload_baseline,10011300000,60000,806000,2352,54
20260715_161841,2026-07-15T22:44:26.471220,H2,lat_mem_rd,on,50000,114,tool_overhead,1050000,1800,900,146,12
20260715_161841,2026-07-15T22:44:35.959054,H2,lat_mem_rd,on,500000,114,tool_overhead,350000,1600,1200,147,8
20260715_161841,2026-07-15T22:44:45.402849,H2,lat_mem_rd,on,1000000,114,tool_overhead,200000,300,800,1,5
20260715_161841,2026-07-15T22:44:54.896372,H2,lat_mem_rd,on,10000,114,tool_overhead,1050000,3200,1900,143,37
20260715_161841,2026-07-15T22:45:04.333557,H2,lat_mem_rd,on,100000,114,tool_overhead,900000,2700,600,164,7
20260715_161841,2026-07-15T22:45:13.781972,H2,lat_mem_rd,on,1000,114,tool_overhead,1400000,2800,2200,82,63
20260715_161841,2026-07-15T22:45:21.339784,H2,lat_mem_rd,on,0,115,workload_baseline,10012100000,7705000,863000,562,50
20260715_161841,2026-07-15T22:45:29.785933,H2,lat_mem_rd,on,1000000,115,tool_overhead,250000,500,700,1,5
20260715_161841,2026-07-15T22:45:39.228543,H2,lat_mem_rd,on,1000,115,tool_overhead,800000,3300,1300,142,59
20260715_161841,2026-07-15T22:45:48.682654,H2,lat_mem_rd,on,500000,115,tool_overhead,250000,300,600,1,5
20260715_161841,2026-07-15T22:45:58.133136,H2,lat_mem_rd,on,100000,115,tool_overhead,2400000,5300,4300,150,14
20260715_161841,2026-07-15T22:46:07.581217,H2,lat_mem_rd,on,10000,115,tool_overhead,750000,3000,1300,148,36
20260715_161841,2026-07-15T22:46:17.035994,H2,lat_mem_rd,on,50000,115,tool_overhead,1950000,3300,2500,172,9
20260715_161841,2026-07-15T22:46:24.545814,H2,lat_mem_rd,on,0,116,workload_baseline,10011500000,43000,824000,919,50
20260715_161841,2026-07-15T22:46:32.992078,H2,lat_mem_rd,on,1000000,116,tool_overhead,300000,800,1000,1,5
20260715_161841,2026-07-15T22:46:42.442572,H2,lat_mem_rd,on,100000,116,tool_overhead,3000000,6500,4300,144,14
